pop_cd,year,month,avg_score,avg_rat,city,sex,ages,population,num_opencard,num_usecard,monthly_card_spend,monthly_lc,monthly_loan,monthly_bk_loan,monthly_cd_loan,monthly_installments_loan,monthly_insurance_loan,monthly_sbk_loan,loan_commitment,inst_rep_loanb,ls_rep_loanb,credit_loan,mortgage_loan,credit_card_payment,credit_card_installments_payment
L093,2016,7,788,3,강원,,30대,190000,4.02,2.13,1520000,55810000,46050000,31350000,1080000,5370000,1730000,990000,9050000,18760000,16440000,24700000,55800000,812000,240000
L093,2016,8,789,3,강원,,30대,190000,4.02,2.14,1550000,56330000,46600000,31760000,1090000,5390000,1740000,1030000,9050000,18970000,16790000,24930000,56440000,820000,249000
L093,2016,9,789,3,강원,,30대,190000,4.03,2.14,1560000,56880000,47230000,32110000,1100000,5410000,1860000,1070000,9060000,19270000,17090000,25180000,57040000,826000,233000
L093,2016,10,790,3,강원,,30대,190000,4.04,2.14,1510000,57350000,47670000,32310000,1100000,5440000,1870000,1100000,9100000,19300000,17460000,25310000,57620000,795000,230000
L093,2016,11,790,3,강원,,30대,190000,4.03,2.14,1580000,57790000,48210000,32680000,1120000,5450000,1910000,1160000,9110000,19730000,17550000,25710000,58140000,832000,251000
L093,2016,12,790,3,강원,,30대,190000,4.03,2.14,1570000,58260000,48820000,33100000,1140000,5500000,1920000,1200000,9220000,20080000,17680000,26260000,58870000,825000,265000
L093,2017,1,790,3,강원,,30대,190000,4.02,2.14,1640000,58840000,49310000,33280000,1150000,5560000,2010000,1270000,9280000,20370000,17820000,26390000,59360000,878000,261000
L093,2017,2,791,3,강원,,30대,186000,4.11,2.19,1610000,59230000,49500000,33120000,1150000,5530000,2000000,1440000,9250000,20320000,18100000,26320000,59540000,866000,253000
L093,2017,3,791,3,강원,,30대,186000,4.11,2.18,1510000,59610000,49920000,33620000,1150000,5490000,2000000,1430000,9230000,20310000,18570000,26420000,60190000,813000,238000
L093,2017,4,792,3,강원,,30대,186000,4.12,2.19,1690000,60350000,50100000,33550000,1150000,5540000,1970000,1460000,9180000,20140000,18990000,26500000,60330000,908000,265000
L093,2017,5,792,3,강원,,30대,185000,4.1,2.19,1610000,60730000,50380000,33660000,1170000,5550000,1960000,1500000,9100000,20190000,19280000,26630000,60540000,863000,254000
L093,2017,6,792,3,강원,,30대,185000,4.11,2.2,1730000,61190000,50770000,33880000,1170000,5560000,2000000,1540000,9160000,20300000,19530000,26930000,60780000,925000,271000
L093,2017,7,792,3,강원,,30대,185000,4.1,2.2,1630000,61550000,51480000,34450000,1170000,5580000,1990000,1550000,9160000,20480000,20070000,27190000,60960000,878000,250000
L093,2017,8,793,3,강원,,30대,185000,4.1,2.2,1690000,61900000,51950000,34810000,1180000,5610000,1960000,1600000,9220000,20700000,20260000,27380000,61200000,907000,266000
L093,2017,9,793,3,강원,,30대,185000,4.12,2.2,1670000,62570000,52390000,35070000,1180000,5610000,1940000,1620000,9270000,20720000,20630000,27670000,61400000,908000,241000
L093,2017,10,793,3,강원,,30대,185000,4.12,2.21,1670000,62920000,52760000,35350000,1180000,5590000,1930000,1630000,9370000,20770000,20870000,27870000,61690000,907000,251000
L093,2017,11,793,3,강원,,30대,185000,4.12,2.21,1660000,63510000,53240000,35710000,1200000,5620000,1990000,1690000,9420000,20950000,21100000,28320000,62030000,882000,247000
L093,2017,12,794,3,강원,,30대,184000,4.12,2.21,1690000,64040000,54030000,36400000,1210000,5650000,2000000,1690000,9480000,21260000,21520000,28780000,62920000,900000,285000
L103,2016,1,750,4,충북,,30대,208000,4.28,2.41,1430000,60230000,50040000,33020000,940000,4580000,2960000,880000,8700000,22340000,17520000,22990000,62400000,759000,217000
L103,2016,2,792,3,충북,,30대,227000,3.85,2.03,1360000,64630000,53690000,35190000,1030000,4740000,3480000,900000,9070000,24140000,18870000,23680000,67030000,729000,214000
L103,2016,3,792,3,충북,,30대,227000,3.87,2.03,1300000,64870000,53860000,35280000,1030000,4780000,3430000,970000,9130000,24250000,18860000,23770000,67160000,698000,190000
L103,2016,4,793,3,충북,,30대,226000,3.88,2.04,1430000,65620000,54410000,35750000,1040000,4800000,3400000,1000000,9150000,24320000,19310000,23830000,67720000,764000,219000
L103,2016,5,792,3,충북,,30대,225000,3.87,2.04,1380000,66260000,54590000,35670000,1060000,4830000,3390000,1020000,9140000,24340000,19470000,23960000,67630000,747000,207000
L103,2016,6,792,3,충북,,30대,225000,3.86,2.04,1500000,67180000,55540000,36360000,1070000,4890000,3410000,1030000,9150000,24460000,20270000,24140000,68810000,821000,218000
L103,2016,7,793,3,충북,,30대,226000,3.85,2.04,1440000,67500000,55660000,36260000,1060000,4890000,3430000,1080000,9160000,24730000,20120000,24320000,68970000,796000,211000
L103,2016,8,794,3,충북,,30대,226000,3.85,2.04,1480000,67900000,56060000,36520000,1090000,4930000,3400000,1110000,9170000,24980000,20240000,24540000,69420000,811000,224000
L103,2016,9,794,3,충북,,30대,226000,3.85,2.04,1490000,68360000,56650000,36740000,1090000,4980000,3540000,1150000,9170000,25330000,20470000,24740000,70200000,816000,213000
L103,2016,10,794,3,충북,,30대,226000,3.85,2.04,1430000,68320000,56610000,36580000,1110000,4950000,3550000,1180000,9180000,25090000,20660000,24700000,70190000,780000,203000
L103,2016,11,794,3,충북,,30대,226000,3.84,2.04,1500000,68880000,56980000,36830000,1120000,4960000,3580000,1220000,9180000,25360000,20770000,24830000,70640000,822000,225000
L103,2016,12,794,3,충북,,30대,226000,3.84,2.03,1480000,68910000,57140000,36860000,1140000,4980000,3590000,1260000,9200000,25340000,20910000,24990000,70830000,804000,232000
L103,2017,1,794,3,충북,,30대,225000,3.82,2.03,1540000,68990000,57060000,36560000,1140000,4990000,3600000,1310000,9170000,25240000,20970000,25090000,70610000,851000,228000
L103,2017,2,795,3,충북,,30대,231000,3.94,2.1,1530000,69470000,57660000,37090000,1150000,4960000,3630000,1490000,9240000,24940000,21820000,25570000,71300000,854000,220000
L103,2017,3,796,3,충북,,30대,232000,3.94,2.09,1430000,69350000,57590000,37030000,1160000,4970000,3600000,1500000,9180000,25050000,21700000,25730000,71220000,792000,208000
L103,2017,4,795,3,충북,,30대,231000,3.95,2.1,1590000,69320000,57850000,37050000,1180000,5070000,3600000,1590000,9190000,25020000,21990000,25980000,71630000,875000,234000
L103,2017,5,796,3,충북,,30대,232000,3.93,2.1,1530000,69460000,58070000,37050000,1200000,5110000,3570000,1610000,9160000,25170000,22070000,26190000,71800000,852000,222000
L103,2017,6,796,3,충북,,30대,232000,3.94,2.1,1650000,69580000,58340000,37200000,1210000,5160000,3550000,1630000,9150000,25150000,22380000,26330000,72220000,910000,242000
L103,2017,7,796,3,충북,,30대,232000,3.92,2.1,1540000,70050000,58950000,37680000,1220000,5170000,3540000,1630000,9290000,25360000,22640000,26470000,72900000,859000,222000
L103,2017,8,796,3,충북,,30대,233000,3.92,2.1,1620000,70480000,59330000,37930000,1230000,5180000,3490000,1710000,9320000,25360000,22980000,26750000,72870000,892000,238000
L103,2017,9,796,3,충북,,30대,233000,3.93,2.1,1590000,70530000,59370000,37940000,1250000,5180000,3450000,1730000,9390000,25290000,23020000,27040000,72530000,883000,215000
L103,2017,10,797,3,충북,,30대,233000,3.93,2.1,1590000,71100000,59780000,38310000,1260000,5150000,3420000,1720000,9430000,25300000,23370000,27210000,72830000,886000,221000
L103,2017,11,797,3,충북,,30대,233000,3.92,2.1,1600000,71470000,60390000,38930000,1270000,5190000,3390000,1750000,9400000,25420000,23890000,27510000,73530000,874000,220000
L103,2017,12,797,3,충북,,30대,233000,3.92,2.1,1590000,71910000,60820000,39190000,1280000,5200000,3460000,1820000,9400000,25620000,24120000,27770000,73920000,872000,245000
L113,2016,1,750,4,충남,,30대,303000,4.31,2.45,1490000,67880000,55950000,40430000,1020000,4770000,2600000,1170000,8280000,24730000,21450000,25230000,68110000,817000,225000
L113,2016,2,792,3,충남,,30대,329000,3.88,2.06,1420000,72100000,59280000,42910000,1140000,4930000,3000000,1170000,8630000,26880000,22100000,26020000,72090000,780000,219000
L113,2016,3,792,3,충남,,30대,329000,3.89,2.05,1360000,72500000,59660000,43080000,1140000,4940000,2980000,1240000,8640000,27060000,22290000,26150000,72550000,748000,196000
L113,2016,4,793,3,충남,,30대,329000,3.9,2.06,1500000,72800000,60110000,43540000,1140000,4960000,2960000,1270000,8680000,27090000,22680000,26300000,73160000,831000,226000
L113,2016,5,793,3,충남,,30대,329000,3.89,2.06,1450000,73150000,60540000,43760000,1150000,5000000,2970000,1240000,8680000,27240000,22950000,26570000,73760000,813000,212000
L113,2016,6,793,3,충남,,30대,330000,3.89,2.06,1560000,73810000,61430000,44340000,1170000,5060000,2980000,1260000,8690000,27420000,23620000,26790000,74730000,875000,230000
L113,2016,7,793,3,충남,,30대,332000,3.87,2.06,1490000,74120000,61810000,44540000,1190000,5070000,3000000,1320000,8690000,27530000,23860000,26780000,75330000,848000,219000
L113,2016,8,794,3,충남,,30대,333000,3.87,2.06,1530000,74590000,62510000,45140000,1210000,5090000,2990000,1360000,8740000,27710000,24330000,27020000,76120000,853000,233000
L113,2016,9,794,3,충남,,30대,334000,3.87,2.06,1550000,75160000,63260000,45440000,1220000,5130000,3100000,1390000,8770000,28310000,24450000,27300000,77010000,865000,218000
L113,2016,10,794,3,충남,,30대,335000,3.87,2.06,1470000,74960000,63050000,45050000,1230000,5140000,3120000,1400000,8810000,27970000,24540000,27470000,76620000,819000,207000
L113,2016,11,794,3,충남,,30대,335000,3.86,2.06,1540000,75410000,63830000,45600000,1260000,5170000,3140000,1340000,8880000,28570000,24640000,27980000,77580000,860000,229000
L113,2016,12,794,3,충남,,30대,336000,3.86,2.06,1530000,75520000,64100000,45690000,1280000,5200000,3170000,1380000,8880000,28790000,24660000,28250000,77990000,850000,238000
L113,2017,1,794,3,충남,,30대,336000,3.85,2.06,1600000,75800000,64470000,45770000,1300000,5270000,3200000,1390000,8920000,28720000,25070000,28340000,78640000,915000,231000
L113,2017,2,795,3,충남,,30대,324000,3.94,2.11,1590000,76380000,64820000,45710000,1300000,5300000,3250000,1550000,8910000,28910000,25250000,28440000,79170000,904000,229000
L113,2017,3,795,3,충남,,30대,325000,3.94,2.1,1490000,76610000,65140000,45920000,1300000,5310000,3300000,1590000,8910000,29250000,25220000,28770000,79530000,843000,215000
L113,2017,4,796,3,충남,,30대,325000,3.95,2.11,1660000,76840000,65390000,45990000,1320000,5370000,3340000,1590000,8920000,29460000,25270000,29040000,79820000,948000,240000
L113,2017,5,796,3,충남,,30대,326000,3.94,2.11,1590000,77230000,65960000,46270000,1330000,5410000,3340000,1680000,8830000,29550000,25830000,29240000,80380000,906000,229000
L113,2017,6,795,3,충남,,30대,327000,3.94,2.12,1720000,77160000,66050000,46040000,1360000,5450000,3320000,1740000,8820000,29530000,25950000,29320000,80570000,980000,246000
L113,2017,7,796,3,충남,,30대,328000,3.93,2.11,1610000,77200000,66210000,46110000,1370000,5440000,3310000,1720000,8850000,29710000,25910000,29310000,80640000,920000,228000
L113,2017,8,796,3,충남,,30대,330000,3.94,2.12,1700000,77240000,66330000,45970000,1390000,5460000,3300000,1740000,8920000,30100000,25560000,29750000,80150000,961000,249000
L113,2017,9,796,3,충남,,30대,331000,3.94,2.12,1680000,77200000,66370000,45850000,1410000,5470000,3280000,1780000,9020000,30400000,25180000,30210000,79630000,955000,227000
L113,2017,10,796,3,충남,,30대,331000,3.94,2.12,1650000,77510000,66690000,46090000,1420000,5460000,3250000,1770000,9080000,30600000,25250000,30350000,80030000,949000,232000
L113,2017,11,796,3,충남,,30대,332000,3.93,2.12,1660000,77520000,66880000,46160000,1440000,5490000,3230000,1840000,9080000,31000000,25040000,30660000,80230000,934000,225000
L113,2017,12,796,3,충남,,30대,332000,3.93,2.12,1670000,77570000,66940000,46160000,1450000,5490000,3230000,1830000,9130000,31030000,25020000,30720000,80220000,945000,255000
L123,2016,1,744,4,전북,,30대,223000,4.72,2.53,1450000,54710000,46820000,31780000,1000000,4590000,2520000,840000,9520000,19190000,16540000,23780000,57860000,787000,235000
L123,2016,2,786,3,전북,,30대,247000,4.38,2.19,1380000,59090000,50540000,34250000,1110000,4670000,2880000,860000,10080000,20590000,18160000,24870000,62510000,762000,229000
L123,2016,3,786,3,전북,,30대,247000,4.39,2.19,1330000,59690000,50720000,34340000,1120000,4690000,2920000,910000,10110000,20660000,18230000,25020000,62500000,730000,208000
L123,2016,4,786,3,전북,,30대,246000,4.39,2.2,1470000,60800000,50830000,34370000,1120000,4680000,2970000,930000,10100000,20670000,18350000,25100000,62070000,810000,241000
L123,2016,5,786,3,전북,,30대,246000,4.38,2.2,1420000,61210000,51190000,34550000,1140000,4700000,2980000,950000,10110000,20830000,18530000,25260000,62400000,793000,229000
L123,2016,6,786,3,전북,,30대,245000,4.38,2.21,1520000,61550000,51620000,34750000,1170000,4750000,3010000,990000,10150000,21100000,18620000,25580000,62860000,854000,237000
L123,2016,7,786,3,전북,,30대,245000,4.36,2.2,1460000,62290000,52050000,34990000,1180000,4770000,3020000,1040000,10140000,21320000,18840000,25760000,63400000,828000,226000
L123,2016,8,788,3,전북,,30대,245000,4.35,2.2,1500000,62690000,52640000,35450000,1190000,4820000,3030000,1040000,10160000,21610000,19110000,26010000,64150000,837000,246000
L123,2016,9,788,3,전북,,30대,245000,4.35,2.21,1510000,63150000,53070000,35690000,1200000,4850000,3130000,1080000,10180000,21880000,19260000,26160000,64520000,845000,225000
L123,2016,10,788,3,전북,,30대,244000,4.35,2.2,1430000,63300000,53250000,35820000,1200000,4830000,3160000,1100000,10220000,21870000,19410000,26240000,64680000,795000,216000
L123,2016,11,788,3,전북,,30대,244000,4.33,2.2,1510000,63890000,53640000,36040000,1220000,4840000,3180000,1130000,10230000,22080000,19580000,26390000,65120000,841000,241000
L123,2016,12,788,3,전북,,30대,244000,4.33,2.2,1490000,64110000,54040000,36260000,1240000,4880000,3230000,1160000,10280000,22300000,19680000,26640000,65650000,823000,249000
L123,2017,1,789,3,전북,,30대,243000,4.31,2.2,1580000,64770000,54410000,36470000,1240000,4900000,3260000,1190000,10270000,22340000,20040000,26690000,66170000,897000,249000
L123,2017,2,790,3,전북,,30대,238000,4.38,2.24,1540000,65200000,54250000,35990000,1260000,4850000,3290000,1320000,10290000,22260000,19940000,26700000,65790000,867000,240000
L123,2017,3,790,3,전북,,30대,238000,4.39,2.24,1430000,65780000,54610000,36390000,1260000,4820000,3280000,1340000,10330000,22330000,20190000,26810000,66220000,805000,225000
L123,2017,4,790,3,전북,,30대,237000,4.39,2.24,1600000,65790000,54700000,36380000,1280000,4860000,3240000,1350000,10310000,22270000,20370000,26870000,66400000,900000,253000
L123,2017,5,790,3,전북,,30대,237000,4.38,2.25,1540000,66010000,55060000,36590000,1290000,4890000,3230000,1330000,10300000,22450000,20550000,27050000,67020000,870000,244000
L123,2017,6,790,3,전북,,30대,236000,4.37,2.25,1650000,66220000,55320000,36740000,1320000,4940000,3190000,1350000,10300000,22600000,20650000,27330000,67320000,933000,255000
L123,2017,7,790,3,전북,,30대,236000,4.36,2.25,1550000,66520000,55680000,37110000,1340000,4940000,3170000,1330000,10310000,22830000,20760000,27470000,67730000,875000,237000
L123,2017,8,791,3,전북,,30대,236000,4.36,2.25,1640000,67120000,56180000,37670000,1350000,4960000,3140000,1330000,10410000,23060000,20930000,27800000,67910000,921000,257000
L123,2017,9,791,3,전북,,30대,236000,4.37,2.25,1620000,67460000,56680000,38190000,1350000,4940000,3110000,1360000,10490000,23230000,21180000,28010000,68350000,918000,232000
L123,2017,10,791,3,전북,,30대,236000,4.37,2.26,1620000,67560000,56820000,38290000,1360000,4940000,3090000,1360000,10610000,23340000,21100000,28100000,68320000,918000,248000
L123,2017,11,791,3,전북,,30대,235000,4.36,2.26,1590000,67930000,57250000,38450000,1380000,4950000,3050000,1400000,10820000,23390000,21260000,28330000,68630000,887000,236000
L123,2017,12,791,3,전북,,30대,234000,4.36,2.26,1640000,68170000,57710000,38800000,1390000,4940000,3050000,1410000,10890000,23490000,21540000,28620000,69220000,914000,267000
L133,2016,1,741,4,전남,,30대,206000,4.57,2.47,1410000,51850000,44290000,29580000,970000,4740000,1300000,720000,8880000,18090000,15800000,23270000,54320000,728000,233000
L133,2016,2,782,4,전남,,30대,225000,4.15,2.06,1330000,55120000,46980000,31010000,1080000,4790000,1490000,750000,9080000,18760000,17450000,24020000,57830000,694000,226000
L133,2016,3,782,4,전남,,30대,225000,4.18,2.06,1270000,55960000,47250000,31060000,1080000,4830000,1510000,820000,9080000,18750000,17750000,24170000,57950000,666000,202000
L133,2016,4,782,4,전남,,30대,225000,4.19,2.07,1420000,56770000,47720000,31520000,1070000,4860000,1500000,850000,9160000,18850000,18040000,24480000,58370000,746000,241000
L133,2016,5,782,4,전남,,30대,225000,4.18,2.07,1360000,57260000,48240000,31900000,1090000,4890000,1510000,880000,9190000,18980000,18390000,24780000,59070000,719000,224000
L133,2016,6,783,4,전남,,30대,225000,4.18,2.07,1470000,57730000,48600000,32150000,1100000,4900000,1540000,900000,9220000,19220000,18470000,25050000,59420000,780000,236000
L133,2016,7,783,4,전남,,30대,226000,4.17,2.07,1410000,58150000,49180000,32570000,1120000,4930000,1550000,940000,9260000,19410000,18790000,25270000,60180000,753000,228000
L133,2016,8,784,4,전남,,30대,226000,4.17,2.08,1460000,58720000,49640000,32920000,1140000,4940000,1560000,940000,9320000,19740000,18860000,25550000,60650000,774000,243000
L133,2016,9,784,4,전남,,30대,226000,4.18,2.08,1470000,59130000,50120000,33180000,1160000,4960000,1660000,970000,9310000,20110000,18960000,25740000,61120000,785000,223000
L133,2016,10,784,4,전남,,30대,226000,4.18,2.08,1390000,59440000,50310000,33250000,1160000,4970000,1690000,960000,9340000,20130000,19090000,25890000,61320000,737000,216000
L133,2016,11,784,3,전남,,30대,226000,4.03,2.08,1470000,59930000,50760000,33550000,1180000,5000000,1710000,1000000,9420000,20460000,19120000,26180000,61670000,780000,241000
L133,2016,12,785,3,전남,,30대,225000,4.03,2.08,1460000,60110000,50920000,33500000,1210000,5060000,1740000,1030000,9470000,20530000,19140000,26350000,61710000,774000,245000
L133,2017,1,785,3,전남,,30대,225000,4.02,2.08,1540000,60480000,51190000,33670000,1210000,5110000,1730000,1060000,9450000,20540000,19440000,26510000,61980000,825000,249000
